x,y
36,77
76,64
37,72
61,69
41,76
63,73
38,79
66,77
38,77
59,66
36,83
61,70
36,81
60,69
37,78
34,77
60,71
33,77
40,76
65,70
42,73
42,76
39,77
62,71
42,76
40,76
42,78
42,75
50,77
60,70
45,77
45,73
46,71
65,71
46,78
65,73
51,72
63,73
63,73
48,77
67,75
49,71
64,72
50,72
62,72
51,79
50,66
67,75
50,67
64,68
46,69
49,70
51,75
54,73
44,68
68,67
43,76
64,71
57,69
46,71
78,70
63,68
96,65
69,71
104,74
71,75
96,71
94,71
86,68
63,70
88,69
91,72
89,69
90,68
61,73
92,72
53,80
92,67
96,67
90,65
93,66
91,67
64,70
94,69
41,75
75,69
54,69
83,71
56,71
78,68
51,72
83,68
55,76
79,67
55,72
81,73
55,70
84,68
84,68
52,70
88,65
81,69
61,64
81,67
51,68
81,71
55,68
86,68
84,76
57,71
86,71
55,71
87,70
56,76
78,70
60,72
72,74
61,75
80,69
59,73
82,74
62,72
81,71
59,71
79,67
55,73
84,72
57,73
77,67
59,72
75,77
54,74
75,65
53,74
85,71
58,73
82,71
59,75
88,69
59,73
87,69
61,73
86,75
59,71
84,69
59,73
79,71
52,73
76,67
59,77
79,69
57,75
60,70
78,69
57,77
82,73
55,71
79,75
55,73
80,74
58,71
81,63
58,71
78,68
58,71
78,68
57,68
76,66
66,66
78,68
59,68
74,66
56,69
60,65
80,66
59,64
80,60
60,72
62,68
81,63
60,72
73,65
79,67
62,69
75,73
55,79
75,67
55,68
75,65
57,70
58,73
76,66
52,65
78,64
50,70
72,67
56,67
78,61
52,66
76,68
51,67
73,67
52,68
70,62
50,71
73,61
50,66
71,63
52,66
68,65
50,68
72,59
50,68
73,65
52,72
77,65
52,66
75,67
50,70
71,67
45,70
46,70
44,71
46,79
44,77
39,73
81,69
67,73
99,71
74,70
94,67
68,68
95,73
70,73
96,75
64,71
96,71
61,74
95,76
71,75
93,69
69,75
89,71
64,71
91,73
64,67
90,67
70,70
91,68
71,77
87,69
89,71
91,66
71,74
86,71
68,71
90,68
64,61
90,68
67,74
92,66
81,72
73,75
92,71
94,71
68,67
87,73
70,73
85,67
75,71
85,69
68,71
64,73
89,69
69,70
90,67
75,73
92,69
66,67
87,71
67,74
85,71
71,73
88,71
91,73
73,75
87,66
71,71
91,74
67,72
95,67
73,69
94,69
71,71
90,69
67,72
92,69
67,76
89,70
73,77
94,67
62,73
95,70
98,63
100,70
69,67
96,65
67,74
99,66
101,68
64,67
101,63
71,69
96,63
95,62
71,71
97,71
45,82
36,81
62,71
38,81
61,75
40,78
64,73
44,79
59,75
46,72
62,69
45,79
66,71
47,77
68,73
66,71
48,82
68,71
72,67
58,76
61,75
48,76
65,77
68,75
57,76
64,73
57,76
68,75
48,76
53,85
49,77
82,68
56,74
82,66
56,74
88,65
57,75
78,70
55,75
79,65
59,73
80,70
55,71
82,64
51,74
79,71
49,67
77,67
52,73
82,72
54,71
87,67
54,69
77,75
54,69
79,65
56,72
81,66
55,73
86,65
53,67
81,71
56,71
77,71
57,75
81,71
55,72
81,65
47,76
81,69
50,75
81,63
51,72
83,64
50,71
79,67
50,71
79,67
53,71
82,68
50,70
81,65
52,70
83,66
68,71
55,74
63,67
55,70
62,74
54,77
64,70
57,68
61,76
54,63
60,68
54,71
60,70
62,67
56,70
61,69
50,71
61,71
52,71
62,68
57,76
62,71
55,76
64,72
55,75
64,70
50,76
53,76
64,69
50,72
62,71
38,73
73,61
43,72
84,65
42,78
41,77
35,71
32,77
43,68
46,70
33,75
40,76
40,75
77,49
43,66
86,64
55,64
81,54
81,63
57,68
53,68
59,71
54,68
91,68
56,69
53,65
76,66
55,68
54,65
53,66
57,70
50,69
54,68
60,68
56,65
57,65
84,65
63,70
57,67
63,67
57,68
49,69
86,67
61,61
91,63
59,65
58,65
58,62
53,68
58,70
91,65
61,69
60,67
66,72
67,69
60,68
58,66
59,66
59,66
56,63
60,67
57,64
48,69
52,72
46,69
53,75
53,65
62,68
62,66
59,69
57,71
54,63
77,45
51,59
72,42
32,69
39,70
67,65
34,71
74,65
39,68
70,68
58,70
81,68
57,65
60,64
50,65
80,60
55,66
56,71
49,75
70,53
46,75
49,69
52,66
55,64
47,62
91,66
90,66
54,71
89,63
48,66
90,64
56,62
34,80
71,46
36,72
74,49
38,73
72,76
41,86
69,96
45,88
81,97
47,81
71,95
53,77
78,87
53,72
80,80
56,65
82,73
61,70
68,72
72,69
57,76
64,79
61,78
55,75
56,78
62,81
55,79
61,80
55,77
64,76
55,74
62,76
54,78
56,79
56,76
59,79
55,82
50,82
54,77
57,81
50,74
54,77
51,68
54,72
47,70
43,72
73,69
62,76
59,75
50,73
56,72
52,73
42,69
75,45
54,64
57,67
53,65
52,68
48,65
53,62
55,68
73,55
77,68
53,71
57,71
76,52
60,69
51,65
63,74
56,71
45,62
53,68
35,69
87,70
80,65
47,65
49,77
73,47
48,72
81,62
51,72
49,75
42,71
74,49
79,56
48,73
48,77
47,76
49,76
51,69
50,71
53,73
50,77
47,73
54,72
54,74
54,75
54,69
55,70
46,66
49,70
36,80
75,67
41,74
80,69
63,71
78,51
56,77
55,74
76,48
57,64
75,49
56,65
72,44
57,66
73,47
59,72
75,53
50,71
67,56
46,66
71,55
75,55
41,76
65,53
44,75
40,70
67,44
42,76
70,51
38,69
42,70
65,46
45,76
67,47
40,66
60,67
70,53
48,69
74,56
56,65
76,52
60,73
57,68
50,63
71,54
79,70
55,70
60,67
72,58
59,78
77,58
60,67
64,70
64,69
62,73
59,76
54,63
58,59
68,66
58,65
81,43
66,66
64,71
83,45
56,59
78,46
58,71
61,72
65,76
84,46
61,66
83,45
60,69
76,48
61,70
49,66
56,71
57,72
72,55
63,74
75,52
49,69
76,48
53,72
51,68
57,74
59,70
62,63
75,66
51,61
72,49
54,71
79,67
51,63
77,63
53,67
56,63
60,71
69,55
57,66
56,59
46,69
53,67
72,61
55,71
69,63
53,71
81,69
58,65
58,67
85,62
94,70
54,69
59,71
83,70
60,71
77,63
55,71
87,66
64,72
80,64
62,64
65,77
87,60
64,65
66,72
64,69
90,68
62,67
62,68
89,63
59,67
64,70
91,66
65,77
61,73
90,63
61,69
60,66
89,65
61,63
86,60
83,55
58,65
58,58
82,67
76,76
78,83
89,78
48,73
74,70
57,75
71,75
72,67
46,73
68,63
72,74
43,76
67,64
70,74
69,80
74,83
73,82
79,95
74,85
71,84
74,83
72,85
72,87
70,80
67,75
61,81
64,71
69,78
64,80
76,61
80,73
57,78
59,72
71,56
61,70
71,78
56,67
74,70
64,64
70,72
74,63
67,68
72,66
60,66
79,62
62,70
77,62
54,65
71,52
57,63
72,59
69,62
56,65
74,71
46,65
64,61
70,70
76,74
52,65
80,70
57,66
70,71
40,65
58,69
62,75
80,57
58,68
73,54
69,70
57,71
58,72
66,56
41,82
62,75
58,72
55,77
56,73
60,73
82,80
51,77
50,77
75,75
57,75
53,72
74,80
56,71
46,79
46,81
42,81
52,86
74,71
65,74
83,77
82,82
80,69
82,69
74,76
75,77
70,74
84,76
77,78
79,84
79,75
72,80
94,76
67,80
81,73
84,72
75,78
79,71
68,74
64,71
78,71
64,76
84,73
62,76
84,75
80,75
77,60
67,72
86,69
67,72
62,73
70,76
66,84
83,73
81,75
63,76
81,79
70,73
81,66
60,76
82,69
63,74
76,72
59,82
75,71
69,74
74,72
71,84
71,79
65,73
85,80
68,76
79,67
74,76
68,73
64,72
62,70
72,75
72,75
72,69
63,88
76,69
69,74
65,72
71,79
71,79
71,76
65,76
68,75
62,80
71,79
65,76
71,76
71,76
81,75
65,78
69,79
60,72
63,71
67,75
59,71
67,72
68,75
74,65
68,75
77,64
62,69
76,74
63,71
74,72
64,74
88,73
66,78
81,75
67,74
79,75
63,74
63,74
86,77
61,78
82,78
64,76
82,71
59,77
63,75
82,67
65,72
83,66
68,71
81,72
67,72
56,69
76,76
57,73
75,71
59,71
79,72
63,68
62,72
55,68
62,74
80,69
63,69
82,64
59,69
76,71
61,74
60,70
77,77
63,73
61,73
82,65
56,72
78,74
78,67
62,70
62,75
80,74
65,75
67,72
91,74
75,71
93,73
72,73
96,67
96,73
72,70
93,70
67,73
93,69
71,70
94,65
68,67
90,71
78,67
86,72
67,71
74,75
62,69
78,67
55,72
81,71
66,71
81,71
62,76
81,69
69,76
84,77
65,74
68,67
66,69
71,68
57,71
73,69
63,75
76,70
58,76
82,69
59,70
70,78
65,79
89,71
61,75
78,74
60,70
77,79
56,76
78,73
60,71
77,66
61,70
80,67
59,79
69,77
55,82
74,73
57,75
76,71
63,73
81,71
59,68
72,75
57,80
78,69
66,73
82,67
65,68
77,71
60,70
80,69
67,76
78,71
55,71
77,68
53,71
74,77
62,71
75,66
59,73
79,73
66,73
102,71
71,68
100,73
70,73
96,76
75,73
91,72
69,69
97,72
67,72
100,69
72,69
96,71
70,71
95,72
70,70
95,78
67,69
80,78
52,74
82,67
52,81
79,73
47,76
72,67
46,79
74,69
50,81
65,74
67,72
70,70
70,70
55,77
69,71
80,65
57,71
83,76
84,71
63,73
57,76
67,71
63,77
85,77
68,73
85,70
70,68
53,75
86,127
57,78
78,72
58,82
76,80
58,81
78,66
54,86
80,69
48,82
85,72
75,67
70,77
59,127
68,68
67,68
80,65
69,73
64,75
67,76
0,127
60,77
54,87
54,87
71,77
82,73
77,127
90,73
84,71
62,72
73,79
63,73
76,80
73,74
82,74
68,73
81,75
70,78
88,70
68,74
84,75
79,71
69,75
86,76
70,72
72,68
95,73
67,71
89,73
57,75
79,76
82,75
69,80
78,74
84,75
81,71
77,71
71,72
73,74
86,75
68,74
88,75
94,79
70,78
67,76
100,71
70,78
94,69
69,71
94,69
64,73
105,69
65,76
90,72
67,65
65,82
68,83
94,69
100,66
72,72
72,79
68,77
64,84
64,82
63,86
64,76
57,78
72,72
60,75
81,72
55,84
58,83
62,88
62,74
69,71
59,77
50,79
79,73
72,75
59,71
67,77
59,81
55,74
78,71
57,69
74,77
76,75
59,76
58,74
63,77
72,70
62,83
54,75
73,71
63,78
74,72
61,76
64,71
62,73
63,82
68,73
68,73
70,76
64,79
67,74
62,76
71,80
61,83
70,74
64,69
76,72
64,77
72,73
73,73
82,61
67,70
76,78
77,68
59,77
76,72
66,72
74,72
78,76
78,61
66,74
78,74
51,67
75,75
59,70
68,69
58,69
71,70
65,72
75,77
65,74
73,77
60,71
77,68
67,80
69,71
64,77
69,79
67,74
68,75
61,77
74,74
60,75
68,71
63,68
74,71
60,76
67,70
62,78
72,71
62,73
66,69
63,70
66,73
59,74
71,75
50,70
70,75
63,76
74,70
62,69
66,65
67,73
67,73
63,69
65,70
73,69
64,71
72,68
74,69
79,77
65,71
70,73
67,77
70,72
66,77
75,75
63,70
75,67
69,73
71,75
68,76
62,69
70,65
66,75
74,72
71,79
64,73
66,72
59,77
62,72
64,76
68,76
64,72
71,77
73,75
59,79
72,68
61,80
67,73
63,73
74,65
76,71
63,83
69,88
68,78
59,72
67,68
60,71
69,74
63,75
75,76
65,76
59,75
67,78
61,78
61,80
73,71
58,70
66,66
57,65
69,69
54,70
69,73
54,70
68,71
60,76
74,81
53,72
61,71
61,73
70,72
62,70
84,73
66,69
72,78
62,69
73,69
65,67
80,73
66,71
80,71
62,71
56,74
78,72
64,76
76,67
65,75
69,78
68,81
62,67
64,71
69,74
74,80
63,68
64,79
59,77
76,84
60,66
82,74
62,70
71,73
75,73
53,69
73,69
62,76
68,69
56,73
71,63
62,78
70,73
63,66
51,74
57,77
65,78
70,84
63,70
67,76
64,73
70,75
61,70
74,74
62,77
69,81
64,69
67,78
67,74
65,69
68,72
70,74
61,84
75,73
70,72
65,72
66,74
73,73
65,77
65,77
60,76
68,79
70,75
73,79
65,73
72,74
67,82
71,77
69,75
73,76
64,71
72,70
69,70
70,76
67,74
68,75
64,71
70,72
68,77
65,70
64,69
68,74
55,69
63,68
63,75
69,75
62,76
69,71
56,71
69,76
67,74
74,64
70,77
101,75
76,70
86,71
70,80
90,75
70,76
83,63
70,74
82,76
82,72
67,76
70,73
69,77
67,78
72,82
75,76
82,74
72,77
68,72
66,73
69,73
72,80
59,78
65,75
61,78
61,79
72,70
75,73
85,75
71,66
81,70
68,63
66,71
77,73
73,82
72,74
76,75
70,78
66,66
69,77
69,67
67,64
72,78
73,78
70,72
68,70
66,67
57,65
67,66
67,74
55,61
62,64
81,78
57,71
69,79
68,72
68,66
58,67
66,76
78,90
69,69
70,73
63,73
55,75
66,68
62,82
52,62
65,73
45,69
58,73
46,69
60,71
46,67
56,71
69,66
65,77
55,66
74,70
58,70
68,78
57,67
69,64
64,77
54,71
67,70
68,69
54,76
62,77
57,71
63,72
71,66
83,74
53,71
76,70
54,68
76,72
48,68
74,76
82,75
52,69
52,66
84,73
55,66
87,77
59,73
53,71
55,72
81,76
57,70
57,71
56,71
66,83
82,80
55,74
59,74
65,72
66,75
76,74
63,72
71,71
71,63
48,65
66,70
69,78
67,72
61,67
54,75
47,76
65,81
52,82
72,84
47,84
68,69
70,91
41,82
69,95
79,88
40,88
61,88
60,88
44,81
71,90
62,90
37,83
75,85
43,84
48,70
66,75
47,65
80,80
72,67
75,68
74,71
69,66
75,73
81,77
58,71
77,64
83,59
80,64
81,78
59,67
67,75
63,59
67,58
77,84
63,69
71,64
68,58
78,61
68,58
82,62
54,70
77,62
67,67
58,74
69,67
58,68
74,72
67,76
63,66
53,66
57,86
78,75
70,76
72,78
61,80
60,77
64,73
60,73
74,77
71,83
57,65
82,77
54,72
65,78
50,71
65,72
53,61
58,66
65,67
59,66
60,62
68,78
70,70
52,63
60,71
54,62
60,70
75,73
71,73
58,73
77,79
63,68
67,81
61,67
69,74
63,72
76,81
57,71
75,83
56,71
82,82
55,69
80,76
52,69
76,82
51,74
54,72
76,79
100,92
59,76
77,83
51,73
73,80
53,69
79,75
50,66
78,78
58,73
59,76
56,75
58,72
55,65
58,63
62,69
57,67
64,77
56,63
61,66
68,67
68,68
72,72
71,67
66,70
66,73
75,73
76,72
72,75
69,69
69,69
66,73
56,67
67,68
49,63
55,72
64,72
49,73
66,67
57,71
61,73
57,71
70,70
57,71
72,62
51,71
75,68
63,71
72,63
56,72
48,79
62,74
58,72
60,80
65,84
60,78
61,77
66,82
62,77
66,79
73,67
68,84
88,84
68,85
62,91
45,114
67,68
44,121
65,55
76,70
66,49
70,64
70,51
60,61
60,56
66,60
71,64
59,67
59,66
82,70
74,73
58,72
57,74
57,75
59,74
61,73
52,74
56,74
57,71
54,72
54,76
54,74
50,72
54,74
52,73
48,73
49,74
46,75
45,74
45,78
46,75
49,74
47,75
47,74
47,73
47,76
46,74
46,75
43,76
44,76
45,77
48,79
49,76
45,73
48,74
48,80
51,77
49,81
41,76
41,77
45,76
48,75
48,79
49,75
47,75
54,77
46,76
49,76
47,74
47,74
45,75
48,74
47,75
35,74
92,127
41,80
44,74
43,78
38,74
39,77
43,74
42,75
43,74
42,76
43,73
44,73
89,127
42,78
82,127
37,76
94,127
36,75
38,76
38,78
41,74
35,74
38,76
36,75
38,79
40,76
37,80
37,77
40,78
40,80
44,78
42,77
43,74
94,127
3,92
61,64
46,75
58,72
46,77
44,75
63,71
42,76
66,68
48,75
61,70
46,78
59,71
66,69
42,76
45,78
65,70
46,76
44,81
62,71
40,76
65,67
47,77
45,75
45,76
39,76
44,77
63,68
36,79
39,76
46,76
41,76
43,77
43,76
47,76
43,77
59,69
44,76
67,67
48,75
61,73
47,75
46,74
39,76
45,76
69,69
46,75
46,75
41,75
46,76
46,75
47,75
49,76
63,73
47,75
68,72
45,78
63,72
46,76
70,68
70,71
67,67
47,75
99,127
107,127
83,107
3,92
109,127
3,93
109,127
71,70
89,127
20,126
81,108
62,74
104,126
57,76
53,73
53,72
52,72
20,126
103,126
37,127
91,127
52,73
74,66
52,73
52,75
57,73
13,127
53,73
52,73
86,127
19,127
98,127
25,127
75,69
51,73
53,73
53,74
52,75
50,81
65,83
53,72
58,73
80,62
55,67
79,73
58,71
77,75
53,71
67,74
58,75
74,74
53,71
74,73
53,73
72,77
56,72
78,73
69,75
4,83
72,78
58,72
2,83
73,76
72,75
2,84
76,71
60,73
77,71
52,72
75,72
77,72
59,73
73,72
52,71
76,71
55,73
76,71
55,72
76,70
52,71
77,71
60,73
74,69
61,72
79,71
52,71
77,71
53,70
2,85
76,70
1,84
77,70
1,84
76,70
75,69
72,70
76,70
78,70
76,70
76,70
52,71
69,72
77,70
1,85
75,71
56,73
76,72
57,76
74,75
75,73
56,78
79,71
54,72
77,73
61,75
78,72
58,75
80,72
56,75
78,70
62,73
78,71
56,79
78,69
59,77
73,70
55,74
71,70
56,80
73,72
58,82
71,71
50,73
75,70
52,72
76,70
49,73
73,73
56,76
73,72
55,76
73,71
55,77
68,70
52,73
71,71
52,74
74,68
51,75
77,71
51,74
71,72
55,75
70,72
54,78
70,74
55,77
76,70
51,74
75,71
50,73
71,71
49,73
76,69
57,74
73,70
54,73
75,68
51,73
70,70
51,73
72,68
54,73
73,68
53,80
76,68
52,73
72,71
52,72
71,71
51,76
76,65
78,64
5,86
75,66
54,72
71,68
52,77
76,73
54,73
73,71
53,73
76,71
50,73
75,71
54,75
75,70
52,74
75,72
55,75
74,70
51,76
72,73
58,75
75,71
53,71
76,70
56,74
77,70
56,76
78,71
51,73
72,72
55,73
69,69
49,75
76,69
54,74
73,70
52,74
76,68
52,72
72,69
48,78
73,71
52,72
75,70
52,73
67,68
5,85
72,68
5,87
67,69
68,71
66,72
75,68
69,76
73,68
74,69
70,71
52,72
69,69
49,74
49,75
49,75
72,71
50,75
67,71
49,74
49,73
70,72
48,73
47,74
50,73
50,75
51,73
51,75
51,74
47,75
50,75
54,76
47,76
49,74
47,77
50,77
49,80
51,77
51,73
49,72
49,76
125,80
50,73
48,73
49,77
54,74
54,78
50,72
54,77
63,80
50,72
46,72
55,77
48,76
47,75
47,73
55,75
49,80
66,71
46,77
50,76
42,76
48,78
50,76
45,74
39,76
65,68
43,76
74,69
34,80
37,77
45,76
48,75
42,76
46,74
42,75
47,78
48,81
44,75
43,78
45,80
45,75
44,78
43,76
48,75
44,75
46,75
45,76
40,74
42,76
43,76
47,74
48,75
46,76
46,76
44,78
42,74
39,76
45,75
37,75
37,75
45,75
45,73
46,74
42,77
44,80
46,83
44,79
43,80
47,74
63,70
44,75
67,73
45,75
69,73
43,77
65,69
45,78
39,74
126,76
6,90
44,72
44,77
44,78
72,73
42,77
73,72
46,77
45,78
43,78
44,77
38,82
41,78
46,79
40,81
45,78
88,73
40,81
88,73
41,81
40,77
47,77
41,78
39,77
40,80
46,77
43,78
42,76
44,76
45,77
46,75
43,77
66,73
44,78
88,71
41,78
121,88
41,77
45,76
35,79
45,76
45,77
40,77
46,76
39,76
41,77
43,76
39,78
73,72
44,77
74,73
43,78
74,72
43,78
74,72
46,77
73,71
43,79
73,72
45,77
74,71
47,76
60,71
41,79
66,73
41,76
73,72
47,76
65,72
43,78
66,71
37,77
70,73
44,78
60,72
46,76
65,72
47,79
74,71
43,79
73,72
42,77
61,72
50,79
74,72
43,78
64,71
42,79
62,71
49,75
73,71
48,76
47,77
75,72
49,75
75,71
47,78
67,74
45,77
47,79
65,73
46,77
76,72
46,77
41,81
62,72
46,76
67,72
47,77
66,71
45,77
75,72
45,77
65,73
50,76
74,72
47,76
76,71
48,75
68,72
43,76
63,74
46,77
65,71
47,76
76,72
47,78
75,72
46,78
69,71
44,76
72,76
46,78
75,72
45,76
69,74
46,81
62,74
47,79
62,72
46,77
75,71
57,80
64,72
49,79
75,72
46,77
68,72
47,78
75,73
47,76
75,71
47,76
65,71
51,77
70,72
47,77
74,72
48,77
74,72
43,76
74,70
51,75
68,71
48,76
76,72
46,76
75,72
43,76
69,73
47,76
75,71
47,76
71,72
49,78
68,71
47,77
75,72
49,76
75,73
47,76
76,74
49,77
75,71
47,76
77,72
46,77
67,72
45,77
71,71
46,78
76,73
47,76
75,71
47,77
74,70
47,75
76,72
45,77
74,71
46,76
74,71
50,75
64,72
76,73
76,72
75,73
75,73
75,72
75,73
75,73
76,74
74,71
75,72
75,73
75,73
75,73
70,73
76,73
75,72
75,72
71,73
75,72
75,73
75,72
51,73
75,67
54,70
81,63
76,69
78,73
49,73
72,73
51,74
69,72
75,72
51,73
73,73
50,74
66,72
50,74
74,73
50,75
74,73
50,74
74,73
57,76
69,72
51,74
74,72
57,75
75,74
51,73
75,73
50,73
74,73
75,73
74,73
72,74
74,74
59,74
73,74
70,73
76,73
75,74
4,88
74,73
76,73
74,71
74,72
74,72
75,72
75,73
73,72
78,75
69,75
76,74
76,73
75,73
75,73
68,74
51,73
77,74
56,77
77,73
53,77
77,74
60,77
76,73
54,77
75,72
52,74
76,73
60,77
77,73
58,76
75,72
62,76
78,73
60,77
71,72
57,76
77,73
58,79
72,73
61,76
78,73
64,77
77,73
68,78
77,72
50,74
77,73
49,74
77,72
60,76
78,73
54,75
78,74
55,75
76,73
57,77
77,74
52,74
75,73
51,74
77,73
50,74
71,72
50,74
77,74
58,77
76,73
57,76
78,74
50,75
76,74
55,75
71,74
50,72
84,105
50,75
76,72
50,75
77,73
52,72
77,74
50,73
76,73
51,73
77,74
56,76
76,72
52,77
77,73
50,73
76,74
61,74
73,73
60,76
76,73
62,77
76,73
51,73
76,73
58,74
76,73
65,74
77,74
69,78
78,73
51,73
76,73
62,74
73,74
63,75
75,74
63,76
76,74
63,74
76,72
63,72
75,73
59,76
76,73
62,75
75,73
58,75
76,73
69,74
76,72
53,71
77,74
59,73
75,75
57,74
77,72
58,76
77,73
63,75
77,72
66,74
76,73
55,73
78,73
67,76
78,73
64,73
47,66
65,66
55,75
65,72
60,66
61,72
60,68
72,65
60,60
63,57
61,63
58,65
45,69
66,66
59,65
68,68
66,63
67,67
72,61
65,72
76,71
64,71
52,70
75,75
62,69
66,75
59,69
71,67
58,69
70,68
60,63
69,61
61,67
68,64
67,70
69,69
57,69
64,65
57,67
62,63
54,67
87,69
61,65
83,65
64,59
84,60
62,63
80,67
59,65
73,61
62,63
78,64
64,68
74,64
59,69
